case_id,brand_name,brand_author_id,latest_customer_tweet_id,brand_reply_tweet_id,created_at,latest_customer_text,historical_brand_reply,conversation_context,source_tweet_ids,context_turn_count,gold_intent,gold_secondary_intent,gold_should_escalate,gold_escalation_reason,gold_reply_notes,labeler,label_version
twcs_5126,AmazonHelp,AmazonHelp,5128,5126,Sun Nov 26 00:17:31 +0000 2017,"@AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.","@116914 I understand your frustration! Our team would like a chance to address this concern. At your convenience, include your details here: https://t.co/hKZOmv3DMU ^SJ","CUSTOMER: @115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE
BRAND: @116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t.co/wBHsNpkyQZ? ^CC
CUSTOMER: @AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.",5131|5130|5128|5126,3,package_not_received,complaint_followup,true,"The tracking shows the package as delivered, but the customer is missing the controller and has already checked the mail room and front office. The customer also reports three similar delivered-but-missing incidents in one month, requiring human investigation.","Acknowledge that the controller is missing despite the delivery scan and recognize the repeated delivery problems. Direct the customer to the secure support process so the team can investigate the missing package, consistent with the historical response. Avoid promising a replacement or refund without evidence.",human,v1
twcs_5129,AmazonHelp,AmazonHelp,5127,5129,Wed Nov 29 05:56:23 +0000 2017,@AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H,@116914 I'm truly sorry for the inconvenience! We don't have access to your account via Twitter. We'd like to help if we can. Please connect with us here so we can assist you: https://t.co/hApLpMlfHN ^MO,"CUSTOMER: @115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE
BRAND: @116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t.co/wBHsNpkyQZ? ^CC
CUSTOMER: @AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.
BRAND: @116914 I understand your frustration! Our team would like a chance to address this concern. At your convenience, include your details here: https://t.co/hKZOmv3DMU ^SJ
CUSTOMER: @AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H",5131|5130|5128|5126|5127|5129,5,refund_payment,delivery_issue,true,The customer says the promised delivery did not occur because the order was never shipped and explicitly requests a refund. The refund and failed delivery require account-specific investigation and human assistance.,"Acknowledge the failed promised delivery and the customer's frustration, then explain that Amazon cannot access the account through Twitter and direct them to the secure support channel to review the order and refund options, consistent with the historical response. Avoid promising that a refund will be issued without verifying eligibility.",human,v1
twcs_5130,AmazonHelp,AmazonHelp,5131,5130,Sat Nov 25 22:53:46 +0000 2017,"@115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE","@116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t.co/wBHsNpkyQZ? ^CC","CUSTOMER: @115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE",5131|5130,1,package_not_received,complaint_followup,true,"The customer reports that one of two packages was marked delivered but was not received, and says this has happened three times in one month. The repeated delivered-but-missing issue requires human investigation.","Acknowledge that one package is missing despite being marked delivered and recognize the repeated delivery problems. Ask for the carrier information or direct the customer to the secure support process for investigation, consistent with the historical response. Avoid blaming the customer or promising a refund or replacement without verification.",human,v1
twcs_5132,AmazonHelp,AmazonHelp,5134,5132,Sun Nov 26 00:17:05 +0000 2017,@115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r,"@116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, including if it has shipped, here: https://t.co/Y5jpI9gRhE ^LR",CUSTOMER: @115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r,5134|5132,1,order_issue,,false,,"Acknowledge the uncertainty about the shipment status and direct the customer to the order tracking page to check whether the order has shipped, consistent with the historical response. Avoid promising a shipment or delivery date.",human,v1
twcs_5135,AmazonHelp,AmazonHelp,5133,5135,Sun Nov 26 00:26:52 +0000 2017,"@AmazonHelp No, I can't check. It shows nothing. And customer service rep was NO help.","@116915 If you would like to contact our support team via phone, please give us a call so we can review these details with you: 1-866-216-1072. ^WM","CUSTOMER: @115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r
BRAND: @116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, including if it has shipped, here: https://t.co/Y5jpI9gRhE ^LR
CUSTOMER: @AmazonHelp No, I can't check. It shows nothing. And customer service rep was NO help.",5134|5132|5133|5135,3,order_issue,complaint_followup,true,The customer cannot access any shipment information and reports that a previous customer service interaction did not resolve the issue. Human assistance is needed to review the order and determine its shipment status.,"Acknowledge that the tracking information is unavailable and that the previous support interaction was unsuccessful. Direct the customer to the phone support team so the order details can be reviewed, consistent with the historical response. Avoid promising a shipment or delivery date.",human,v1
twcs_5136,AmazonHelp,AmazonHelp,5137,5136,Sun Nov 26 00:20:34 +0000 2017,WHERES MY PC CASE AMAZON. Are loss memes organic.,@116916 I'm sorry you have received your item! Can you please tell us the intended delivery date stated in your order confirmation e-mail? ^AC,CUSTOMER: WHERES MY PC CASE AMAZON. Are loss memes organic.,5137|5136,1,delivery_issue,,false,,"Acknowledge that the customer has not received the PC case and ask for the intended delivery date shown in the order confirmation, consistent with the historical response. Avoid promising a delivery date or assuming the package is lost.",human,v1
twcs_5138,AmazonHelp,AmazonHelp,5139,5138,Sun Nov 26 00:19:39 +0000 2017,Just ordered @115877. Let’s see what gets here first. My package from @115821 which has been “On It’s Way” since 1:22am or the food. #TheRaceIsOn,@116917 I'm sorry for this wait. Has the tracking information on your order updated: https://t.co/Y5jpI9gRhE? Deliveries continue through to 8PM so please keep us in the loop on your order's arrival. Thank you. ^DO,CUSTOMER: Just ordered @115877. Let’s see what gets here first. My package from @115821 which has been “On It’s Way” since 1:22am or the food. #TheRaceIsOn,5139|5138,1,delivery_issue,,false,,"Acknowledge the wait and direct the customer to check whether the tracking information has updated, consistent with the historical response. Avoid promising an exact arrival time.",human,v1
twcs_5140,AmazonHelp,AmazonHelp,5142,5140,Sun Nov 26 00:15:42 +0000 2017,@AmazonHelp 親切にどうもありがとうございます(;_;)(;_;),"@116918 突然のリプライで、驚かせてしまってすみませんでした (´・ω・`) 
また、お困りごとやご不明点などあれば、ご遠慮なくお声がけくださいませ。
引き続き、Amazonをよろしくお願いします(o*。_。)oペコッ","CUSTOMER: なんかAmazon支払い方法変わりました？？
BRAND: @116918 おはようございます！(＾◇＾)
Amazonのお支払い方法にて、何かお困りでしたか？TY
CUSTOMER: @AmazonHelp 今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！
BRAND: @116918 一部の商品では、コンビニ・ATM・ネットバンキング・電子マネー払いが選択できない場合がございます。詳細は、下記ご参照ください。https://t.co/VcRraQMtn0
なお、クレジットカード以外でのお支払いをご希望の場合は、Amazonギフト券のご利用をご検討くださいませ。TY
CUSTOMER: @AmazonHelp 親切にどうもありがとうございます(;_;)(;_;)",5147|5146|5145|5144|5142|5140,5,other,,false,,"Acknowledge the customer's thanks warmly and offer continued assistance if needed, consistent with the historical response. Do not introduce new troubleshooting or escalation.",human,v1
twcs_5143,AmazonHelp,AmazonHelp,5141,5143,Sun Nov 26 00:28:42 +0000 2017,"@AmazonHelp いえいえ！
問題解決しました！！助かりました、ありがとうございます(´；ω；｀)
はい！これからもお世話になります〜🎶",@116918 ( ´∀｀)bｸﾞｯ! TY,"BRAND: @116918 おはようございます！(＾◇＾)
Amazonのお支払い方法にて、何かお困りでしたか？TY
CUSTOMER: @AmazonHelp 今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！
BRAND: @116918 一部の商品では、コンビニ・ATM・ネットバンキング・電子マネー払いが選択できない場合がございます。詳細は、下記ご参照ください。https://t.co/VcRraQMtn0
なお、クレジットカード以外でのお支払いをご希望の場合は、Amazonギフト券のご利用をご検討くださいませ。TY
CUSTOMER: @AmazonHelp 親切にどうもありがとうございます(;_;)(;_;)
BRAND: @116918 突然のリプライで、驚かせてしまってすみませんでした (´・ω・`) 
また、お困りごとやご不明点などあれば、ご遠慮なくお声がけくださいませ。
引き続き、Amazonをよろしくお願いします(o*。_。)oペコッ
CUSTOMER: @AmazonHelp いえいえ！
問題解決しました！！助かりました、ありがとうございます(´；ω；｀)
はい！これからもお世話になります〜🎶",5146|5145|5144|5142|5140|5141|5143,6,other,,false,,"Acknowledge that the issue has been resolved and respond warmly to the customer's thanks, consistent with the historical reply. Do not introduce additional troubleshooting or escalation.",human,v1
twcs_5144,AmazonHelp,AmazonHelp,5145,5144,Sun Nov 26 00:02:48 +0000 2017,@AmazonHelp 今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！,"@116918 一部の商品では、コンビニ・ATM・ネットバンキング・電子マネー払いが選択できない場合がございます。詳細は、下記ご参照ください。https://t.co/VcRraQMtn0
なお、クレジットカード以外でのお支払いをご希望の場合は、Amazonギフト券のご利用をご検討くださいませ。TY","CUSTOMER: なんかAmazon支払い方法変わりました？？
BRAND: @116918 おはようございます！(＾◇＾)
Amazonのお支払い方法にて、何かお困りでしたか？TY
CUSTOMER: @AmazonHelp 今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！",5147|5146|5145|5144,3,refund_payment,,false,,"Explain that some products may not support convenience-store, ATM, net-banking, or electronic-money payment methods, consistent with the historical response. Mention the available alternative of using an Amazon gift card if appropriate. Avoid claiming that the payment method has been permanently removed for all products.",human,v1
twcs_5146,AmazonHelp,AmazonHelp,5147,5146,Sat Nov 25 23:46:19 +0000 2017,なんかAmazon支払い方法変わりました？？,"@116918 おはようございます！(＾◇＾)
Amazonのお支払い方法にて、何かお困りでしたか？TY",CUSTOMER: なんかAmazon支払い方法変わりました？？,5147|5146,1,refund_payment,,false,,"Acknowledge the question about whether Amazon payment methods have changed. Explain that available payment options can vary by product/order, consistent with the historical response. Avoid claiming that a specific payment method was permanently removed without confirmation.",human,v1
twcs_5148,AmazonHelp,AmazonHelp,5149,5148,Sun Nov 26 00:13:22 +0000 2017,@AmazonHelp Trying to get a friend's playlist on my Amazon music app but it keeps giving me the following message https://t.co/o6zINm6HBC,@116919 Very strange! Is your friend able to replicate the issue on his app? You might also need to try uninstalling and reinstalling the app.  ^JP,CUSTOMER: @AmazonHelp Trying to get a friend's playlist on my Amazon music app but it keeps giving me the following message https://t.co/o6zINm6HBC,5149|5148,1,product_technical_issue,,false,,"Acknowledge the Amazon Music playlist error and suggest grounded troubleshooting consistent with the historical response, such as checking whether the friend's app has the same issue and trying to uninstall/reinstall the app. Avoid inventing the error-message details from the linked image.",human,v1
twcs_5150,AmazonHelp,AmazonHelp,5152,5150,Sat Nov 25 18:45:21 +0000 2017,Amazonプライム凄く良い良い,"@116920 お褒めいただき('ω' )三('ω')三( 'ω')光栄ですっ！！
プライムの特典は様々ご準備しておりますので、ぜひご活用くださいませ~♪https://t.co/JVlaJGORZx TY",CUSTOMER: Amazonプライム凄く良い良い,5152|5150,1,prime_subscription,,false,,"Respond warmly to the customer's positive feedback about Prime and mention that Amazon offers various Prime benefits, consistent with the historical reply. Avoid introducing troubleshooting, complaints, or escalation.",human,v1
twcs_5153,AmazonHelp,AmazonHelp,5151,5153,Wed Nov 29 10:28:01 +0000 2017,@AmazonHelp いつもお世話になってます(´ω`),@116920 ご愛顧いただき誠にありがとうございます！　今後とも末永くどうぞよろしくお願いいたします♪┗(＾ω＾)┛　SM,"CUSTOMER: Amazonプライム凄く良い良い
BRAND: @116920 お褒めいただき('ω' )三('ω')三( 'ω')光栄ですっ！！
プライムの特典は様々ご準備しておりますので、ぜひご活用くださいませ~♪https://t.co/JVlaJGORZx TY
CUSTOMER: @AmazonHelp いつもお世話になってます(´ω`)",5152|5150|5151|5153,3,other,,false,,"Respond warmly to the customer's appreciation and thank them for their continued support, consistent with the historical reply. Avoid introducing troubleshooting, new information, or escalation.",human,v1
twcs_5154,AmazonHelp,AmazonHelp,5156,5154,Sun Nov 26 00:17:32 +0000 2017,@115850 @115850 is one of the best app in the world,"@116921 Appreciate your kind words, Dhiraj. Enjoy your weekend. :) ^MK","CUSTOMER: Hit ❤ or re-tweet to get notified when the OnePlus 5T sale begins, exclusively on Amazon. Stay tuned to get #ANewView. https://t.co/0Ci7j8Lsoo
CUSTOMER: @115850 @115850 is one of the best app in the world",5159|5156|5154,2,other,,false,,"Respond warmly to the customer's positive feedback and appreciation, consistent with the historical reply. Avoid introducing troubleshooting, unsupported claims, or escalation.",human,v1
twcs_5157,AmazonHelp,AmazonHelp,5155,5157,Sun Nov 26 00:27:54 +0000 2017,@AmazonHelp Thank you so much once again for kinds of word,@116921 You're welcome Dhiraj. :),"CUSTOMER: Hit ❤ or re-tweet to get notified when the OnePlus 5T sale begins, exclusively on Amazon. Stay tuned to get #ANewView. https://t.co/0Ci7j8Lsoo
CUSTOMER: @115850 @115850 is one of the best app in the world
BRAND: @116921 Appreciate your kind words, Dhiraj. Enjoy your weekend. :) ^MK
CUSTOMER: @AmazonHelp Thank you so much once again for kinds of word",5159|5156|5154|5155|5157,4,other,,false,,"Respond warmly by thanking the customer and acknowledging their appreciation, consistent with the historical reply. Avoid introducing any new information, troubleshooting, or escalation.",human,v1
twcs_5280,AmazonHelp,AmazonHelp,5282,5280,Sun Nov 26 00:15:17 +0000 2017,Okay amazon lost my package gr8,"@116922 Oh no! I'm sorry to hear your order hasn't arrived! Have you had a chance to contact us about this issue? If so, what options were we able to provide? We want to make sure this issue has been resolved for you! ^BN",CUSTOMER: Okay amazon lost my package gr8,5282|5280,1,package_not_received,,true,The package is reported lost/not received and requires support to investigate the delivery and resolve it.,"Acknowledge that the order has not arrived and apologize for the issue. Ask whether the customer has already contacted support and what resolution was offered, consistent with the historical reply. Avoid claiming that Amazon definitely lost the package or promising a refund/replacement without evidence.",human,v1
twcs_5283,AmazonHelp,AmazonHelp,5285,5283,Sun Nov 26 00:03:17 +0000 2017,@AmazonHelp hey amazon - please help me :( i hVe tried calling and chatting with y’all but keep hitting walls. DM?,"@116923 We'd like to help in any way we can, Juan! I've enabled direct messaging. Without providing personal or account information, please tell us a little more about what's going on. ^FD https://t.co/1XyLaGkcaN",CUSTOMER: @AmazonHelp hey amazon - please help me :( i hVe tried calling and chatting with y’all but keep hitting walls. DM?,5285|5283,1,complaint_followup,,true,The customer has already tried multiple support channels without resolution and is asking for direct assistance.,"Acknowledge the customer's frustration and willingness to help. Offer direct messaging, consistent with the historical response, and ask them to describe the issue without sharing personal or account information publicly. Avoid asking for sensitive information or promising a specific resolution.",human,v1
twcs_5286,AmazonHelp,AmazonHelp,5284,5286,Sun Nov 26 00:31:15 +0000 2017,@AmazonHelp I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),@116923 Thanks for the information. We've responded to your DM. ^GG,"CUSTOMER: @AmazonHelp hey amazon - please help me :( i hVe tried calling and chatting with y’all but keep hitting walls. DM?
BRAND: @116923 We'd like to help in any way we can, Juan! I've enabled direct messaging. Without providing personal or account information, please tell us a little more about what's going on. ^FD https://t.co/1XyLaGkcaN
CUSTOMER: @AmazonHelp I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :)",5285|5283|5284|5286,3,order_issue,,false,,"Acknowledge the request to reroute the packages to a nearby Amazon Locker and confirm that the support team has responded via DM, consistent with the historical reply. Avoid promising that every package can be rerouted or claiming eligibility without checking the orders.",human,v1
twcs_5287,AmazonHelp,AmazonHelp,5288,5287,Sat Nov 25 23:45:05 +0000 2017,"Amazonで頼んだ商品が届かないよぉ
追跡は配達完了になっておる
郵便局に電話したけどどーなるんだろ","@116924 ご心配をおかけしております。
配送業者にすでにご確認中とのことですので、一旦配送業者からの回答をお待ちくださいませ。
なお、配送業者からの回答をお待ちいただいても商品がお手元に届かない場合は、下記URLよりカスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY","CUSTOMER: Amazonで頼んだ商品が届かないよぉ
追跡は配達完了になっておる
郵便局に電話したけどどーなるんだろ",5288|5287,1,package_not_received,,true,"The tracking shows the package as delivered, but the customer has not received it and needs support to resolve the missing package.","Acknowledge the customer's concern and note that they have already contacted the postal carrier. Advise them to wait for the carrier's response and, if the package still does not arrive, contact Amazon customer service, consistent with the historical reply. Avoid promising a refund or replacement before the investigation is complete.",human,v1
twcs_5289,AmazonHelp,AmazonHelp,5291,5289,Sun Nov 26 00:13:20 +0000 2017,@115850 का एकाउंट परमानेंटली डिलीट कैसे करते है?,@116925 Kindly reach out our support team here: https://t.co/TdDksLo6Mf for more details on account closure. ^MK,CUSTOMER: @115850 का एकाउंट परमानेंटली डिलीट कैसे करते है?,5291|5289,1,account_issue,,false,,"Acknowledge the request for permanent account deletion and direct the customer to Amazon support for details on account closure, consistent with the historical reply. Avoid claiming that the account can be deleted through a specific process unless supported by the conversation.",human,v1
twcs_5292,AmazonHelp,AmazonHelp,5293,5292,Sun Nov 26 00:12:58 +0000 2017,@AmazonHelp Solicitud (foto del estado de cuenta),@116926 Puedes también comunicarte a través del siguiente enlace de contacto para que se revise tu caso: https://t.co/hWMtJrYuBU    ^PC,"CUSTOMER: Jamas volvere a comprar en @116875 :'v
BRAND: @116926 ¡Hola! Lamentamos cualquier molestia ocasionada, ¿puedes contarnos lo sucedido? ^LC
CUSTOMER: @AmazonHelp Solicitud (foto del estado de cuenta)",5296|5294|5293|5292,3,complaint_followup,refund_payment,true,The customer has an unresolved complaint and is providing a statement image for the case to be reviewed.,"Acknowledge the customer's request and direct them to the support/contact channel so the case and statement can be reviewed, consistent with the historical reply. Avoid requesting or exposing sensitive financial information publicly and avoid promising a specific resolution.",human,v1
twcs_5294,AmazonHelp,AmazonHelp,5296,5294,Sun Nov 26 00:06:54 +0000 2017,Jamas volvere a comprar en @116875 :'v,"@116926 ¡Hola! Lamentamos cualquier molestia ocasionada, ¿puedes contarnos lo sucedido? ^LC",CUSTOMER: Jamas volvere a comprar en @116875 :'v,5296|5294,1,complaint_followup,,false,,Acknowledge the customer's dissatisfaction and avoid making unsupported claims or reopening a resolved issue.,human,v1
twcs_5297,AmazonHelp,AmazonHelp,5298,5297,Sun Nov 26 00:15:04 +0000 2017,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928,@116927 Hola Val Damon. Puedes hacer una prueba gratuita de Prime Video si nunca lo has usado. Accesa este enlace:  https://t.co/Ce2tgqK8PV   ^JJ,CUSTOMER: Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928,5298|5297,1,prime_subscription,,false,,"Acknowledge the customer's comment about Prime Video and, consistent with the historical response, mention the possibility of a Prime Video free trial for eligible users. Avoid assuming the customer is experiencing a technical or billing issue.",human,v1
twcs_5299,AmazonHelp,AmazonHelp,5300,5299,Sun Nov 26 00:07:57 +0000 2017,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏,@116929 Awesome! Enjoy! ^BL,CUSTOMER: Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏,5300|5299,1,other,,false,,"Respond warmly to the customer's positive feedback about their first Prime Now delivery, consistent with the historical reply. Avoid introducing troubleshooting, complaints, or escalation.",human,v1
twcs_5301,AmazonHelp,AmazonHelp,5302,5301,Sat Nov 25 23:47:19 +0000 2017,"砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ
(Amazonで頼んで昨日届いたありがとうprime)","@116930 Amazonをご利用いただき、ありがとうございます！
またのご利用お待ちしております(*´︶`*) TY","CUSTOMER: 砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ
(Amazonで頼んで昨日届いたありがとうprime)",5302|5301,1,other,,false,,"Respond warmly to the customer's thanks and positive feedback about receiving the Amazon order, consistent with the historical reply. Avoid introducing troubleshooting or escalation.",human,v1
twcs_5303,AmazonHelp,AmazonHelp,5304,5303,Sat Nov 25 23:59:44 +0000 2017,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa","@116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR","CUSTOMER: I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa",5304|5303,1,product_technical_issue,,false,,Acknowledge the question about switching between multi-room audio and playback on one Echo. Suggest the grounded approach from the historical reply: stop playback and start it again without referencing the Multi-Room Music group. Avoid inventing additional Alexa commands or unsupported setup steps.,human,v1
twcs_5306,AmazonHelp,AmazonHelp,5308,5306,Sun Nov 26 00:13:29 +0000 2017,@AmazonHelp 10 hours ago.,@116932 Gotcha- Let us know if you haven't heard back from them on Tuesday. ^BL,"BRAND: @116932 Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop. ^BL
CUSTOMER: @AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out.
BRAND: @116932 Did information get sent to our Accounts Specialists to look into when you contacted in? ^DO
CUSTOMER: @AmazonHelp Yes.
BRAND: @116932 Can you tell us when this information was submitted? Account Specialists can take up to 2 business days to investigate an account when the information has been sent. ^EZ
CUSTOMER: @AmazonHelp 10 hours ago.",5313|5312|5311|5310|5309|5308|5306,6,account_issue,complaint_followup,true,The customer remains locked out of their account after password reset attempts and is already awaiting Account Specialists' investigation.,"Acknowledge that the customer submitted the information 10 hours ago and advise them to wait for the Account Specialists' stated investigation window, consistent with the historical reply. Avoid asking them to repeat troubleshooting or promising immediate account access.",human,v1
twcs_5311,AmazonHelp,AmazonHelp,5312,5311,Sat Nov 25 23:42:41 +0000 2017,"@AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out.",@116932 Did information get sent to our Accounts Specialists to look into when you contacted in? ^DO,"CUSTOMER: @AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service
BRAND: @116932 Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop. ^BL
CUSTOMER: @AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out.",5315|5313|5312|5311,3,account_issue,complaint_followup,true,"The customer reports unauthorized purchase attempts and remains locked out of the account despite a password reset attempt, requiring specialist investigation.","Acknowledge the continued account access problem and unauthorized purchase attempts. Direct the issue toward Account Specialists for investigation, consistent with the historical response. Avoid requesting passwords or other sensitive information.",human,v1
twcs_5313,AmazonHelp,AmazonHelp,5315,5313,Sat Nov 25 14:48:43 +0000 2017,@AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service,"@116932 Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop. ^BL",CUSTOMER: @AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service,5315|5313,1,account_issue,,true,"The customer reports unauthorized attempts to purchase items on their account and is having difficulty reaching customer support, requiring human assistance.","Acknowledge the suspected unauthorized purchase attempts and direct the customer to Amazon support for account assistance, consistent with the historical reply. Avoid asking for passwords or other sensitive information.",human,v1
twcs_5316,AmazonHelp,AmazonHelp,5317,5316,Sun Nov 26 00:07:40 +0000 2017,"@AmazonHelp Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch.",@116933 Danke :-),"CUSTOMER: Ach schau an. Meine Bestellung war unzustellbar... @AmazonHelp, was ist da denn passiert? Bekomme ich mein Geld nun wieder?
BRAND: @116933 Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend ^MH
CUSTOMER: @AmazonHelp Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch.",5319|5318|5317|5316,3,delivery_issue,refund_payment,false,,v,human,v1
twcs_5318,AmazonHelp,AmazonHelp,5319,5318,Sat Nov 25 23:54:36 +0000 2017,"Ach schau an. Meine Bestellung war unzustellbar... @AmazonHelp, was ist da denn passiert? Bekomme ich mein Geld nun wieder?",@116933 Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend ^MH,"CUSTOMER: Ach schau an. Meine Bestellung war unzustellbar... @AmazonHelp, was ist da denn passiert? Bekomme ich mein Geld nun wieder?",5319|5318,1,refund_payment,delivery_issue,false,,"Explain that for an undeliverable shipment, a refund is generally initiated after the return is processed, consistent with the historical reply. Avoid claiming the exact reason for the failed delivery or promising a specific refund date.",human,v1
twcs_5320,AmazonHelp,AmazonHelp,5322,5320,Sun Nov 26 00:11:33 +0000 2017,@116935 Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on @530?,@116934 Listen ad-free with unlimited skips with Music Unlimited. Stream on!! ^RR,"CUSTOMER: Get 3 months of Amazon Music Unlimited for only $0.99! Limited time only. https://t.co/K9lrx52L56
CUSTOMER: @116935 Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on @530?",5323|5322|5320,2,other,,false,,"Answer that Music Unlimited provides ad-free listening with unlimited skips, consistent with the historical reply. Avoid making claims about unrelated Amazon services or inventing additional subscription details.",human,v1
